pmid,line_number,line,entities
39268460,196,"As expected, and as also confirmed by FACS, the 36 h exposure to drugs led the cells to a more pronounced G1 cell cycle arrest when compared to the no-drug control, i.e., ∼80% vs ∼60% [Control: 57%–61% G1, 24%–26% S, 4%–11% G2; Lapatinib treatment: 78%–87% G1, 7%–16% S, 2%–10% G1; Lapatinib/Ipatasertib treatment: 78%–81% G1, 6%–11% S, 2%–6% G2)] ( Figure 2L ). ","[{'entity': '36 h', 'type': 'Incubation Time (hour)', 'start': 48, 'end': 52}, {'entity': '36 h', 'type': 'Drug treatment duration (hour)', 'start': 48, 'end': 52}]"
39268460,219,"Anti-proliferative, growth inhibition, or apoptosis cell culture assays were conducted with both drugs in the 1–10 μM concentration range and ∼24–72 h inhibition time, with reported IC50 values for Lapatinib in the range of ∼4–10 μM ( Selleck, 2024 ). ","[{'entity': '72 h', 'type': 'Incubation Time (hour)', 'start': 146, 'end': 150}]"
39268460,310,"Endophilin silencing in SKBR3 cells led to impaired HER2 receptor internalization and reduced downstream signaling in cells treated with Trastuzumab, and reduced cytotoxicity in HER2+ cells treated with TDM-1 ( ). ","[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 24, 'end': 29}]"
39268460,311,"To our knowledge, the downregulation of these proteins by Lapatinib in SKBR3 cells is firstly reported here, providing novel opportunities for future research into the mechanism of action of this drug and its effects on biological processes such as adhesion and migration. ","[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 71, 'end': 76}]"
39268460,445,"The cell membrane proteome of the SKBR3/her2+ cells and implications for cancer targeted therapies . Blacksburg, VA:  ETDs: Virginia Tech Electronic Theses and Dissertations","[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 34, 'end': 39}]"
39268460,760,The cell membrane proteome of the SKBR3/her2+ cells and implications for cancer targeted therapies,"[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 34, 'end': 39}]"
39268460,1065,The cell membrane proteome of the SKBR3/her2+ cells and implications for cancer targeted therapies,"[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 34, 'end': 39}]"
39268460,1370,The cell membrane proteome of the SKBR3/her2+ cells and implications for cancer targeted therapies,"[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 34, 'end': 39}]"
39268460,1677,The cell membrane proteome of the SKBR3/her2+ cells and implications for cancer targeted therapies,"[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 34, 'end': 39}]"
39268460,1981,The cell membrane proteome of the SKBR3/her2+ cells and implications for cancer targeted therapies,"[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 34, 'end': 39}]"
39268460,2285,The cell membrane proteome of the SKBR3/her2+ cells and implications for cancer targeted therapies,"[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 34, 'end': 39}]"
39268460,2593,The cell membrane proteome of the SKBR3/her2+ cells and implications for cancer targeted therapies,"[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 34, 'end': 39}]"
39271768,75,"And all medium supplemented with 10% fetal bovine serum (FBS; Gibco, Grand Island, NY, USA) and 1% penicillin–streptomycin (Beyotime, Shanghai, China).","[{'entity': 'NY', 'type': 'CellLine', 'start': 83, 'end': 85}]"
39271768,165,"As illustrated by Fig.  e, TNBC anticancer agents commonly used in clinical practice, including paclitaxel, docetaxel, cyclophosphamide, and cisplatin, have been shown to have superior efficacy in high-risk populations.","[{'entity': 'Cisplatin', 'type': 'Drug', 'start': 141, 'end': 150}]"
39271768,192,"6  strengthens the CSC traits of TNBC cells. ( ) The qRT-PCR analysis of   mRNA levels in normal mammary epithelial cell lines (MCF10A) and TNBC cell lines (SUM159, CAL-148, MDA-MB-231, and MDA-MB-453). ( ) Western blot analysis of   protein levels in normal mammary epithelial cell lines (MCF10A) and TNBC cell lines (SUM159, CAL-148, MDA-MB-231, and MDA-MB-453). ( )   mRNA expression was successfully inhibited by specific siRNAs (si- -2) compared to the negative control (NC) in MDA-MB-453 and MDA-MB-231. (  protein expression was inhibited by specific siRNAs (si- -2) compared to NC in MDA-MB-453 and MDA-MB-231. ( ) The qRT-PCR analysis shows the mRNA expression of stem-related markers  , and   in si- -2 transfected TNBC cells. ( ) Western blot analysis shows the protein expression of stem-related markers  g ) Representative images of TNBC cell spheres after transfection with NC, si- -1, and si- -2 for 7 days, respectively. ","[{'entity': 'MCF10A', 'type': 'CellLine', 'start': 128, 'end': 134}, {'entity': 'MCF10A', 'type': 'CellLine', 'start': 290, 'end': 296}]"
39272080,108,Data were presented as means ± SEM. ,"[{'entity': 'SEM', 'type': 'CellLine', 'start': 31, 'end': 34}]"
39272080,370,"1998;140(1–2):19–24. Ludwig RL, Bates S, Vousden KH. ","[{'entity': 'RL', 'type': 'CellLine', 'start': 28, 'end': 30}]"
39272206,199,Apoptosis experiments: 4T1 cells (1 × 10⁵  cells per well) were inoculated into 12-well plates. ,"[{'entity': '1 × 10⁵  cells per well', 'type': 'Cell Density (cells/well)', 'start': 34, 'end': 57}, {'entity': '1 × 10⁵  cells', 'type': 'Cell Density (cells/well)', 'start': 34, 'end': 48}]"
39272206,277,"References Article                            Google Scholar                  Ording AG, Heide-Jørgensen U, Christiansen CF, Nørgaard M, Acquavella J, Sørensen HT. ","[{'entity': 'HT', 'type': 'CellLine', 'start': 160, 'end': 162}]"
39272982,29,"  2. Materials and Methods   2.1. Cell Culture 4T1 (CRL-2539, ATCC Manassas, VA, USA), 4T1/luc (CRL-2539-LUC2, ATCC Manassas, VA, USA), MDA-MB-231 (HTB-26, ATCC Manassas, VA, USA) mouse or human triple-negative breast cancer cell lines, or NIH3T3 (CRL-1658, Manassas, VA, USA) mouse fibroblast cell lines were cultured in Dulbecco’s modified Eagle’s medium (DMEM/Nacalai Tesque, Fushimi city, Kyoto, Japan) (26252-94, Nacalai Tesque, Fushimi city, Kyoto, Japan) supplemented with 10% fetal bovine serum (FBS) (26140079, Thermo Fisher Scientific, Grand Island, NY, USA)) and 1% penicillin–streptomycin (26140079, Thermo Fisher Scientific, Grand Island, NY, USA). ","[{'entity': 'NY', 'type': 'CellLine', 'start': 560, 'end': 562}, {'entity': 'NY', 'type': 'CellLine', 'start': 652, 'end': 654}]"
39272982,33,"We used the SuperScript TM  III First-Strand Synthesis System (18080051, Thermo Fisher Scientific, Grand Island, NY, USA) with RNase Inhibitor for synthesizing cDNA, and the Applied Biosystems Viia 7 (Thermo Fisher Scientific, Grand Island, NY, USA) was used for detection following the manufacturer’s instructions. ","[{'entity': 'NY', 'type': 'CellLine', 'start': 113, 'end': 115}, {'entity': 'NY', 'type': 'CellLine', 'start': 241, 'end': 243}]"
39273024,12,Combination of trastuzumab with ADAM10 and γ-secretase inhibitors completely blocks p75HER2 production in both BT474 and SKBR3 cells. ,"[{'entity': 'BT474', 'type': 'CellLine', 'start': 111, 'end': 116}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 121, 'end': 126}]"
39273024,53,"Trastuzumab did not inhibit the dimerization and phosphorylation of HER2 in HER2+ BT474 and SKBR3 cells, however, trastuzumab inhibited the proliferation of these cells [ 72 ]. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 82, 'end': 87}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 92, 'end': 97}]"
39273024,60,"  2. Materials and Methods   2.1. Cell Culture and Treatments MCF7, MDA-MB-231, SKBR3, BT474, MCF10, and 293T cell lines were purchased from American Type Culture Collection (ATCC; Manassas, VA, USA). ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 62, 'end': 66}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 80, 'end': 85}, {'entity': 'BT474', 'type': 'CellLine', 'start': 87, 'end': 92}]"
39273024,134,"Here, we examined if trastuzumab binds to HER2-positive breast cancer cell lines including SKBR3, BT474, MCF7, and MDA-MB-231 by double immunofluorescence staining of HER2 and trastuzumab ( Figure 1 ). ","[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 91, 'end': 96}, {'entity': 'BT474', 'type': 'CellLine', 'start': 98, 'end': 103}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 105, 'end': 109}]"
39273024,136,MCF10A cells that do not express HER2 were used as a negative control. ,"[{'entity': 'MCF10A', 'type': 'CellLine', 'start': 0, 'end': 6}]"
39273024,138,"  3.2. Trastuzumab Inhibits Proliferation of HER2-Positive Breast Cancer Cells To investigate whether binding of trastuzumab to HER2 inhibits the proliferation of HER2-positive breast cancer cells, we treated SKBR3 and BT474 cell lines with 10 μg/mL trastuzumab for 5 days and monitored the cell proliferation levels by MTT assay. ","[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 209, 'end': 214}, {'entity': 'BT474', 'type': 'CellLine', 'start': 219, 'end': 224}]"
39273024,139,"Cells treated with non-specific human IgG (10 μg/mL), cell cycle inhibitor vinorelbine (10 μM), and HER2 kinase inhibitor CP-714724 (10 μM) were used as mock control, anti-proliferative control, and HER2 inhibition control, respectively. ","[{'entity': '10 μM', 'type': 'Drug Concentration (mol/L)', 'start': 88, 'end': 93}, {'entity': '10 μM', 'type': 'Drug Concentration (mol/L)', 'start': 133, 'end': 138}]"
39273024,142,As shown in  Figure 2  trastuzumab ( p  < 0.0001) as well as other HER2-targeting agents CP-714724 (  < 0.0001) and pertuzumab (  < 0.0001) significantly inhibited the proliferation of SKBR3 and BT474 cells but not 293T cells. ,"[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 185, 'end': 190}, {'entity': 'BT474', 'type': 'CellLine', 'start': 195, 'end': 200}]"
39273024,145,We previously showed that trastuzumab did not inhibit the dimerization and phosphorylation of HER2 in HER2+ BT474 and SKBR3 cells [ ]. ,"[{'entity': 'BT474', 'type': 'CellLine', 'start': 108, 'end': 113}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 118, 'end': 123}]"
39273024,151,Treatment with trastuzumab significantly decreased levels of both p75HER2 and p95 HER2 in SKBR3 and BT474 cell lines (   3.4. p75HER2 Is Cytosolic and Translocated to Nucleus Our results in   are consistent with a previous report that HER2 is proteolytically cleaved to generate an intracellular p75HER2 [ ]. ,"[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 90, 'end': 95}, {'entity': 'BT474', 'type': 'CellLine', 'start': 100, 'end': 105}]"
39273024,154,"The homogenates of both BT474 and SKBR3 cells were subcellular fractionated into the plasma membrane (PM), cytosolic (Cyt), and nuclear (Nu) fractions and lysed. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 24, 'end': 29}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 34, 'end': 39}]"
39273024,155,"Immunoblotting with anti-HER2 antibody (A2) showed that in both BT474 and SKBR3 cells, the full-length HER2 is only presented in the plasma membrane fraction; p75HER2 is mostly in the nuclear fraction, but also in the cytosolic fraction. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 64, 'end': 69}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 74, 'end': 79}]"
39273024,158,"We stained BT474 and SKBR3 cells with two HER2 antibodies, one specific for the N-terminal HER2 (9G6) and one specific for the C-terminal HER2 (C18). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 11, 'end': 16}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 21, 'end': 26}]"
39273024,162,Trastuzumab strongly reduces nuclear HER2 by inhibiting the cleavage of p75HER2.   3.5. Phosphorylation of p75HER2 and the Effects of Trastuzumab We next examined the phosphorylation status of p75HER2 by immunofluorescence in BT474 cells. ,"[{'entity': 'BT474', 'type': 'CellLine', 'start': 226, 'end': 231}]"
39273024,174,"To determine if HER2 signals through the RIP pathway, we first determined if p75HER2 is generated by two proteolytic cleavages of the full-length HER2. We inhibited γ-secretase in BT474 and SKBR3 cells by the chemical inhibitors RO-4929097 and LY411575 and then examined the production of p75HER2 by immunoblotting. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 180, 'end': 185}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 190, 'end': 195}]"
39273024,176,"Moreover, inhibition of γ-secretase increased the level of p95HER2 in BT474 cells ( ), which suggests that p75HER is generated by dual proteolytic cleavage ( ). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 70, 'end': 75}]"
39273024,177,"The first cleavage generates p95HER2, which is then cleaved by γ-secretase to produce p75HER2. We then examined the effects of ADAM10 inhibitor and trastuzumab on the production of p75HER2. We treated BT474 cells with ADAM10 inhibitor GI254023X, γ-secretase inhibitor RO-4929097, and trastuzumab. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 201, 'end': 206}]"
39273024,184,"When expressed in MCF7 cells, GFP-tagged p75HER2 is mostly in the nucleus, the full-length HER2 in the PM, and ΔNLSp75HER2 in the cytosol ( Figure 9 ). ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 18, 'end': 22}]"
39273024,203,"This p75HER2 is present in various cell lines, including CHO-HER2 cells, BT474 cells, and SKBR3 cells. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 73, 'end': 78}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 90, 'end': 95}]"
39273024,217,"To test this, we treated BT474 and SKBR3 cells with ADAM10 inhibitor GI254023X and showed that GI254023X not only strongly inhibited the production of p95HER2, but also partially inhibited the production of p75HER2. However, the γ-secretase inhibitor RO-4929097 only blocked the production of p75HER2, not p95HER2 ( ). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 25, 'end': 30}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 35, 'end': 40}]"
39273024,222,"When expressed in MCF7 cells, GFP-tagged p75HER2 is mostly in the nucleus ( ). ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 18, 'end': 22}]"
39273024,251,"Indeed, we showed that applying both ADAM10 inhibitor G1254023X and γ-secretase inhibitor RO-4929097 together with trastuzumab resulted in the complete block of p75HER2 production in both BT474 and SKBR3 cells (","[{'entity': 'BT474', 'type': 'CellLine', 'start': 188, 'end': 193}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 198, 'end': 203}]"
39273024,479,"Binding of trastuzumab to HER2 in two CHO cell lines (CHO-K6 and CHO-K13) expressing HER2, breast cancer cell lines with high HER2 expression levels (SKBR3 and BT474), low HER2 expression levels (MCF7 and MDA-MB-231), and HER2-negative breast cell line (MCF10). ","[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 150, 'end': 155}, {'entity': 'BT474', 'type': 'CellLine', 'start': 160, 'end': 165}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 196, 'end': 200}]"
39273024,486,"SKBR3, BT474, and 293T cells were treated with 10 μg/mL trastuzumab, pertuzumab, or their combination for 5 days, and then the cell proliferation was evaluated by MTT assay (absorbance at 540-nanometer wavelengths). ","[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 0, 'end': 5}, {'entity': 'BT474', 'type': 'CellLine', 'start': 7, 'end': 12}]"
39273024,487,"Ten micrograms/millilitres human IgG, 10 μM vinorelbine, and 10 μM CP-724714 were used as respectively mock, anti-proliferative, and HER2 inhibitor controls. ****:   < 0.0001. Figure 3.       Proteolytic cleavage of HER2 and its inhibition by trastuzumab ( A ) CHO-HER2 cells were treated with EGF and trastuzumab with various concentrations (0, 0.1, 0.5, 1, 5, and 10 μg/mL), and the cell lysates were immunoblotted with anti-HER2 antibody (A2). ( B ) BT474 and SKBR3 cells were treated with trastuzumab (10 μg/mL) or normal human IgG (μg/mL), and the cell lysates were immunoblotted with anti-HER2 antibody (A2). ( C ) the quantification of the data from ( ). **   < 0.01. Figure 4.       Nuclear localization of p75HER2 and its inhibition by trastuzumab. ( ) Subcellular fractionation to show the nuclear p75HER with or without trastuzumab (10 μg/mL). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 453, 'end': 458}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 463, 'end': 468}]"
39273024,494,The nuclear localization of HER2 was expressed as the percentage of nuclear intensity out of the total cell intensity. **  Figure 5.       Phosphorylation of p75HER2 and the effects of trastuzumab on BT474 cells were treated with trastuzumab (10 μg/mL) or normal human IgG (10 μg/mL). ,"[{'entity': 'BT474', 'type': 'CellLine', 'start': 200, 'end': 205}]"
39273024,498,"Each data point is the average of at least 3 repeats. *:   < 0.1; **:  Figure 8.       Effects of γ-secretase inhibitor RO-cj4929097, ADAM10 inhibitor G1254023X, and trastuzumab on the cleavage of HER2 to produce p75HER2 and p95HER2 in BT474 and SKBR3 cells. *   < 0.1, **  Figure 9.       p75HER2 is mitogenic. ( ) subcellular localization of GFP-tagged p75HER2, HER2, and ΔNLSp75HER2 in MCF-7 cells by fluorescence microscopy. ( ) MDA and MCF-7 cells were transfected with GFP-tagged p75HER2, HER2, and ΔNLSp75HER2. The cell proliferation with or without trastuzumab (10 μg/mL) treatment was revealed by MTT assay. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 236, 'end': 241}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 246, 'end': 251}]"
39273024,499,"Figure 10.       Inhibition of p75HER2 by the combination of GI254023X (5 μM), RO=4929097 (10 μM), and trastuzumab (10 μM) in BT474 and SKBR3 cells. ***,   < 0.001. Disclaimer/Publisher’s Note:  The statements, opinions and data contained in all publications are solely those of the individual author(s) and contributor(s) and not of MDPI and/or the editor(s). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 126, 'end': 131}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 136, 'end': 141}]"
39273024,542,"We stained BT474 and SKBR3 cells with two HER2 antibodies, one specific for the N-terminal HER2 (9G6) and one specific for the C-terminal HER2 (C18). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 11, 'end': 16}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 21, 'end': 26}]"
39273024,548,"To determine if HER2 signals through the RIP pathway, we first determined if p75HER2 is generated by two proteolytic cleavages of the full-length HER2. We inhibited γ-secretase in BT474 and SKBR3 cells by the chemical inhibitors RO-4929097 and LY411575 and then examined the production of p75HER2 by immunoblotting. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 180, 'end': 185}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 190, 'end': 195}]"
39273024,555,"This p75HER2 is present in various cell lines, including CHO-HER2 cells, BT474 cells, and SKBR3 cells. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 73, 'end': 78}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 90, 'end': 95}]"
39273024,755,"We stained BT474 and SKBR3 cells with two HER2 antibodies, one specific for the N-terminal HER2 (9G6) and one specific for the C-terminal HER2 (C18). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 11, 'end': 16}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 21, 'end': 26}]"
39273024,761,"To determine if HER2 signals through the RIP pathway, we first determined if p75HER2 is generated by two proteolytic cleavages of the full-length HER2. We inhibited γ-secretase in BT474 and SKBR3 cells by the chemical inhibitors RO-4929097 and LY411575 and then examined the production of p75HER2 by immunoblotting. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 180, 'end': 185}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 190, 'end': 195}]"
39273024,768,"This p75HER2 is present in various cell lines, including CHO-HER2 cells, BT474 cells, and SKBR3 cells. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 73, 'end': 78}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 90, 'end': 95}]"
39273024,968,"We stained BT474 and SKBR3 cells with two HER2 antibodies, one specific for the N-terminal HER2 (9G6) and one specific for the C-terminal HER2 (C18). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 11, 'end': 16}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 21, 'end': 26}]"
39273024,974,"To determine if HER2 signals through the RIP pathway, we first determined if p75HER2 is generated by two proteolytic cleavages of the full-length HER2. We inhibited γ-secretase in BT474 and SKBR3 cells by the chemical inhibitors RO-4929097 and LY411575 and then examined the production of p75HER2 by immunoblotting. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 180, 'end': 185}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 190, 'end': 195}]"
39273024,981,"This p75HER2 is present in various cell lines, including CHO-HER2 cells, BT474 cells, and SKBR3 cells. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 73, 'end': 78}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 90, 'end': 95}]"
39273024,1181,"We stained BT474 and SKBR3 cells with two HER2 antibodies, one specific for the N-terminal HER2 (9G6) and one specific for the C-terminal HER2 (C18). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 11, 'end': 16}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 21, 'end': 26}]"
39273024,1187,"To determine if HER2 signals through the RIP pathway, we first determined if p75HER2 is generated by two proteolytic cleavages of the full-length HER2. We inhibited γ-secretase in BT474 and SKBR3 cells by the chemical inhibitors RO-4929097 and LY411575 and then examined the production of p75HER2 by immunoblotting. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 180, 'end': 185}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 190, 'end': 195}]"
39273024,1194,"This p75HER2 is present in various cell lines, including CHO-HER2 cells, BT474 cells, and SKBR3 cells. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 73, 'end': 78}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 90, 'end': 95}]"
39273024,1391,"We stained BT474 and SKBR3 cells with two HER2 antibodies, one specific for the N-terminal HER2 (9G6) and one specific for the C-terminal HER2 (C18). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 11, 'end': 16}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 21, 'end': 26}]"
39273024,1397,"To determine if HER2 signals through the RIP pathway, we first determined if p75HER2 is generated by two proteolytic cleavages of the full-length HER2. We inhibited γ-secretase in BT474 and SKBR3 cells by the chemical inhibitors RO-4929097 and LY411575 and then examined the production of p75HER2 by immunoblotting. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 180, 'end': 185}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 190, 'end': 195}]"
39273024,1404,"This p75HER2 is present in various cell lines, including CHO-HER2 cells, BT474 cells, and SKBR3 cells. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 73, 'end': 78}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 90, 'end': 95}]"
39273024,1601,"We stained BT474 and SKBR3 cells with two HER2 antibodies, one specific for the N-terminal HER2 (9G6) and one specific for the C-terminal HER2 (C18). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 11, 'end': 16}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 21, 'end': 26}]"
39273024,1607,"To determine if HER2 signals through the RIP pathway, we first determined if p75HER2 is generated by two proteolytic cleavages of the full-length HER2. We inhibited γ-secretase in BT474 and SKBR3 cells by the chemical inhibitors RO-4929097 and LY411575 and then examined the production of p75HER2 by immunoblotting. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 180, 'end': 185}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 190, 'end': 195}]"
39273024,1614,"This p75HER2 is present in various cell lines, including CHO-HER2 cells, BT474 cells, and SKBR3 cells. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 73, 'end': 78}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 90, 'end': 95}]"
39273024,1811,"We stained BT474 and SKBR3 cells with two HER2 antibodies, one specific for the N-terminal HER2 (9G6) and one specific for the C-terminal HER2 (C18). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 11, 'end': 16}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 21, 'end': 26}]"
39273024,1817,"To determine if HER2 signals through the RIP pathway, we first determined if p75HER2 is generated by two proteolytic cleavages of the full-length HER2. We inhibited γ-secretase in BT474 and SKBR3 cells by the chemical inhibitors RO-4929097 and LY411575 and then examined the production of p75HER2 by immunoblotting. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 180, 'end': 185}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 190, 'end': 195}]"
39273024,1824,"This p75HER2 is present in various cell lines, including CHO-HER2 cells, BT474 cells, and SKBR3 cells. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 73, 'end': 78}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 90, 'end': 95}]"
39273024,2021,"We stained BT474 and SKBR3 cells with two HER2 antibodies, one specific for the N-terminal HER2 (9G6) and one specific for the C-terminal HER2 (C18). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 11, 'end': 16}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 21, 'end': 26}]"
39273024,2027,"To determine if HER2 signals through the RIP pathway, we first determined if p75HER2 is generated by two proteolytic cleavages of the full-length HER2. We inhibited γ-secretase in BT474 and SKBR3 cells by the chemical inhibitors RO-4929097 and LY411575 and then examined the production of p75HER2 by immunoblotting. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 180, 'end': 185}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 190, 'end': 195}]"
39273024,2034,"This p75HER2 is present in various cell lines, including CHO-HER2 cells, BT474 cells, and SKBR3 cells. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 73, 'end': 78}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 90, 'end': 95}]"
39273024,2228,"We stained BT474 and SKBR3 cells with two HER2 antibodies, one specific for the N-terminal HER2 (9G6) and one specific for the C-terminal HER2 (C18). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 11, 'end': 16}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 21, 'end': 26}]"
39273024,2234,"To determine if HER2 signals through the RIP pathway, we first determined if p75HER2 is generated by two proteolytic cleavages of the full-length HER2. We inhibited γ-secretase in BT474 and SKBR3 cells by the chemical inhibitors RO-4929097 and LY411575 and then examined the production of p75HER2 by immunoblotting. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 180, 'end': 185}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 190, 'end': 195}]"
39273024,2241,"This p75HER2 is present in various cell lines, including CHO-HER2 cells, BT474 cells, and SKBR3 cells. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 73, 'end': 78}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 90, 'end': 95}]"
39273024,2318,"We stained BT474 and SKBR3 cells with two HER2 antibodies, one specific for the N-terminal HER2 (9G6) and one specific for the C-terminal HER2 (C18). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 11, 'end': 16}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 21, 'end': 26}]"
39273024,2324,"To determine if HER2 signals through the RIP pathway, we first determined if p75HER2 is generated by two proteolytic cleavages of the full-length HER2. We inhibited γ-secretase in BT474 and SKBR3 cells by the chemical inhibitors RO-4929097 and LY411575 and then examined the production of p75HER2 by immunoblotting. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 180, 'end': 185}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 190, 'end': 195}]"
39273024,2333,"We stained BT474 and SKBR3 cells with two HER2 antibodies, one specific for the N-terminal HER2 (9G6) and one specific for the C-terminal HER2 (C18). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 11, 'end': 16}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 21, 'end': 26}]"
39273024,2339,"We stained BT474 and SKBR3 cells with two HER2 antibodies, one specific for the N-terminal HER2 (9G6) and one specific for the C-terminal HER2 (C18). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 11, 'end': 16}, {'entity': 'SKBR3', 'type': 'CellLine', 'start': 21, 'end': 26}]"
